uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
4661082088	0.000108946766157	0.00203419911942	0.00702185313335	2.29887259457e-05	0.000201067893926	0.9	0.375	0.916666666667	0.339622641509
2630702062	6.87831680373e-05	0.00118092767671	0.0123268495498	0.00400195404171	4.46817542057e-05	0.8	0.25	0.416666666667	0.297169811321
73280623	0.000142376347825	0.00749513635278	0.169894327015	3.25673617563e-05	0.000804271575702	0.3	0.125	1.0	0.00943396226415
236712577	4.88216192712e-05	0.00104781733165	0.0216051429397	0.0128238776233	8.93635084113e-05	0.5	0.25	0.416666666667	0.735849056604
807861888	8.17701997646e-06	0.000675790982627	2.36181347306e-05	0.000318010708915	2.23408771028e-05	0.6	0.125	0.75	0.721698113208
57042093	6.9985670975e-05	0.00209222157753	0.000593178537656	0.00110154311823	0.00031277227944	0.3	0.125	0.416666666667	0.179245283019
135028200	9.09092220912e-05	0.00128332024984	0.00099650360767	0.000754796501882	0.000379794910748	0.4	0.25	0.666666666667	0.660377358491
1436507438	4.93026204463e-05	0.000471005836377	0.0173002836901	0.0187894520062	8.93635084113e-05	0.7	0.125	0.666666666667	0.330188679245
630452722	5.29101292594e-05	0.00116727533363	0.0204305949317	0.00227779959578	0.000357454033645	0.6	0.0	0.833333333333	0.735849056604
798273404	3.24675793183e-05	0.00288747056214	0.00681928220855	0.00422417839251	0.000134045262617	0.6	0.125	0.833333333333	0.27358490566
190967818	9.06687215037e-05	0.00106146967473	0.0144742830306	0.000141763809998	4.46817542057e-05	0.4	0.125	0.25	0.0660377358491
30851106	0.000194324474735	0.00108536127513	0.171315048658	0.169288977864	0.000982998592525	0.3	0.375	0.416666666667	0.438679245283
715938119015645184	3.60750881314e-06	0.0	0.00121179198964	0.0	0.000446817542057	1.0	0.25	0.666666666667	0.00943396226415
3184287842	8.65802115155e-06	0.000191132803167	0.000236181347306	9.7702085269e-05	0.0	0.9	0.0	0.5	0.0424528301887
723182915190804480	3.41510834311e-05	0.000587050752585	0.00120179970187	0.0445770553358	4.46817542057e-05	1.0	0.125	0.75	0.27358490566
770774292065759232	0.0	3.41308577085e-05	7.26711837863e-06	7.08819049991e-05	0.0	1.0	0.125	0.666666666667	0.00943396226415
28654270	0.000752526338422	0.00355643537322	0.0138656618664	0.00588319811492	0.00136279350327	0.3	0.125	0.5	0.514150943396
2467267945	3.12650763806e-06	0.000116044916209	0.000313394480079	0.000183909807565	4.46817542057e-05	0.8	0.125	0.5	0.278301886792
883895251	1.61135393654e-05	0.000286699204751	0.00910115737944	0.0087836090384	0.000446817542057	0.6	0.0	1.0	0.00943396226415
470230536	0.000149591365452	0.00540291477525	0.0936822397986	0.0269964271688	0.00239047385	0.6	0.25	0.75	0.688679245283
3161489276	3.46320846062e-05	0.000392504863647	0.00422855450657	0.00244255213173	0.000134045262617	0.9	0.125	0.416666666667	0.0990566037736
16925594	0.004556283631	0.0101539301683	0.014889417168	0.00787172290922	0.00522776524206	0.2	0.375	0.25	0.245283018868
88935246	1.22655299647e-05	0.00130038567869	0.000145342367573	0.000404218431211	4.46817542057e-05	0.3	0.125	0.666666666667	0.00943396226415
735572965299998720	4.32901057577e-05	0.000955664015837	0.00122814300599	0.00207664824376	0.000201067893926	1.0	0.125	0.75	0.212264150943
345742267	4.25686039951e-05	0.00119116693403	0.00379161901405	0.0053736146898	4.46817542057e-05	0.5	0.0	0.5	0.509433962264
774483422	0.000500722223264	0.00704460903102	0.0772367509077	1.14943629728e-05	0.0063224682201	0.6	0.125	0.666666666667	0.466981132075
4898030844	0.000288600705052	0.0020137206048	0.0210437580449	3.83145432428e-05	0.0306963651393	1.0	0.0	0.75	0.301886792453
114783395	2.83790693301e-05	0.000395917949418	0.000450561339475	2.87359074321e-05	0.00207770157056	0.4	0.125	0.75	0.358490566038
15951458	0.000531987299645	0.00514693334243	0.0180097361218	0.00163603099647	0.00364156296776	0.2	0.0	0.25	0.495283018868
33087325	4.42521081079e-05	0.0023993992969	0.0104991692775	0.00328164062874	0.000134045262617	0.3	0.25	0.583333333333	0.0424528301887
207643022	0.00109115116568	0.00889450151882	0.173011920799	0.161120317244	0.00192131543084	0.4	0.0	1.0	0.745283018868
735318701101223936	2.71765663924e-05	0.000658725553773	0.00131080647755	0.00158047490876	8.93635084113e-05	1.0	0.125	0.916666666667	0.669811320755
548001656	0.000367484897766	0.00157343254036	0.0151910025807	0.00421268402954	0.000111704385514	0.6	0.0	0.583333333333	0.0849056603774
48979831	2.50120611045e-05	0.000692856411482	0.00239996584454	0.00350769643387	8.93635084113e-05	0.3	0.125	0.583333333333	0.00943396226415
2995657472	2.11640517038e-05	0.00102733881702	0.000897489119761	0.00154024463836	4.46817542057e-05	0.9	0.125	0.5	0.702830188679
752799595034390528	0.00133477826086	0.00178845694392	0.00687741915558	0.000339083707698	0.00116172560935	1.0	0.0	0.666666666667	0.485849056604
98439664	0.000136844834312	0.00579883272467	0.00166871205769	0.00376057241928	8.93635084113e-05	0.3	0.125	0.666666666667	0.669811320755
20454473	0.000110149269095	0.000624594696065	0.0370477694943	0.00766865583004	0.000268090525234	0.3	0.0	0.25	0.683962264151
43450453	0.000119047790834	0.00272705553091	0.0294717985845	0.101131236889	0.000781930698599	0.3	0.125	0.583333333333	0.740566037736
74881361	2.06830505287e-05	0.00170654288542	0.00333015699701	0.0022969568674	0.000223408771028	0.3	0.125	0.583333333333	0.00943396226415
20862221	8.89852173909e-06	0.000368613263251	0.00184948162736	8.81234494583e-05	2.23408771028e-05	0.3	0.125	0.25	0.264150943396
20478516	0.000149831866039	0.00104440424588	0.0699441976148	0.0479793867757	0.00241281472711	0.3	0.0	0.833333333333	0.509433962264
765384499475587077	8.65802115155e-06	0.000211611317792	0.00103647275875	0.0034099943486	0.00015638613972	1.0	0.0	0.916666666667	0.245283018868
589197539	0.000441078077554	0.00443359841633	0.0331616779413	0.0909855458386	0.00373092647617	0.6	0.125	0.416666666667	0.754716981132
371572371	3.96825969446e-05	0.00164169425578	0.00568379496189	0.0201036408395	0.000245749648131	0.5	0.125	0.416666666667	0.660377358491
1737417090	0.000196248479435	0.000460766579064	0.010819830876	0.0152855870267	0.000402135787851	0.7	0.125	0.666666666667	0.509433962264
4445400137	4.23281034076e-05	0.000836206013857	0.00834719384766	0.00707286468261	0.00015638613972	0.9	0.125	0.583333333333	0.311320754717
109449668	0.000345599344299	0.00329362776887	0.0824963278342	0.2033007979	0.00277026876075	0.4	0.375	0.5	0.75
3038135702	0.00107768313278	0.00129014642138	0.0577163625529	0.243937202464	0.00113938473224	0.9	0.0	0.583333333333	0.25
2858106009	3.03030740304e-05	0.000631420867606	0.0106081760532	0.051397044033	0.000491499296262	0.8	0.125	1.0	0.103773584906
307231933	0.000409813001173	0.000389091777876	0.0207230964465	0.027848925756	0.00046915841916	0.5	0.0	1.0	0.349056603774
14228245	0.015916088383	0.00383289532066	0.0492419941336	0.000287359074321	0.0321038403968	0.2	0.25	0.916666666667	0.0518867924528
711158825613656064	7.21501762629e-06	0.000535854466023	1.18090673653e-05	1.53258172971e-05	0.0	1.0	0.0	0.666666666667	0.0943396226415
296156656	0.00043169855464	0.00261783678624	0.137560192179	0.00158622209025	0.00163088402851	0.5	0.375	0.666666666667	0.712264150943
469561480	6.68591633369e-05	0.000662138639544	0.00715811160295	0.00340041571279	2.23408771028e-05	0.6	0.375	0.666666666667	0.132075471698
1660948069	6.08466486484e-05	0.00154954093996	0.00369623808533	0.00117817220471	0.000111704385514	0.7	0.25	0.75	0.660377358491
2313417064	4.52141104581e-05	0.0	0.0136830755172	3.83145432428e-06	0.000268090525234	0.8	0.125	0.666666666667	0.679245283019
721399874550423553	2.30880564041e-05	0.000262807604355	0.000684017517389	0.000363988160806	0.0	1.0	0.0	0.666666666667	0.122641509434
251038579	0.00019384347356	0.0080548824192	0.0270191461318	0.0214025038554	8.93635084113e-05	0.5	0.0	0.5	0.103773584906
428112248	0.000346801847237	0.00116727533363	0.0814444124489	0.00121265529363	0.000804271575702	0.5	0.25	0.75	0.283018867925
2411427924	0.000341751334899	0.00671012662548	0.053049964164	0.0760294638838	0.000335113156543	0.8	0.125	0.75	0.344339622642
1827565537	5.0505123384e-06	0.0	0.0144397642183	0.0	0.000335113156543	0.7	0.125	0.833333333333	0.207547169811
3273042487	1.25060305522e-05	0.000436874978668	0.0017332077333	0.00897709748178	8.93635084113e-05	0.9	0.125	0.416666666667	0.339622641509
123890742	9.788373913e-05	0.00172360831428	0.00491983914233	0.00264753493807	0.00031277227944	0.4	0.125	0.583333333333	0.13679245283
2156228797	0.000121452796709	0.00349841291512	0.00563383352304	0.0188641653656	0.00015638613972	0.7	0.125	1.0	0.669811320755
278647179	0.000111832773207	0.00644049284959	0.0905401194896	0.017486757536	0.000134045262617	0.5	0.0	0.916666666667	0.0801886792453
122214695	0.000132756324324	0.00237209461074	0.00797202886136	0.0083027615207	0.000357454033645	0.4	0.125	0.416666666667	0.622641509434
3202438813	4.52141104581e-05	0.00171336905696	0.00958714592101	0.0185748905641	0.000781930698599	0.9	0.0	1.0	0.155660377358
51109691	0.000125781807285	0.00170995597119	0.0267575298701	0.0070939376814	0.000580862804674	0.3	0.125	1.0	0.764150943396
2160589173	0.000455989113981	0.0169698624526	0.0657683297164	0.0815199379304	0.00239047385	0.7	0.0	0.75	0.292452830189
1556051	0.000590669443005	0.00300351547834	0.0341109452795	0.006274006456	0.0039543352472	0.1	0.125	0.333333333333	0.731132075472
3064588269	0.000205387501762	0.00321512679614	0.029236525627	0.169244916139	0.000178727016823	0.9	0.125	0.916666666667	0.0707547169811
77071383	6.54161598117e-05	0.00211270009215	0.005033387867	0.00567246812709	8.93635084113e-05	0.3	0.125	0.583333333333	0.150943396226
27565869	4.25686039951e-05	0.0039216355507	0.00801472318184	0.00404410003927	0.000357454033645	0.3	0.125	0.5	0.00943396226415
1855894261	3.12650763806e-06	0.000105805658896	1.09006775679e-05	6.51347235127e-05	0.0	0.7	0.125	0.666666666667	0.00943396226415
140996524	9.71622373673e-05	0.00216048329295	0.0527429284125	0.00311497236564	0.000268090525234	0.4	0.0	0.5	0.183962264151
258188346	0.000245791600469	0.00681934537015	0.0235854326979	0.0133143037769	0.000938316838319	0.5	0.125	0.666666666667	0.36320754717
1268719896	0.00022318454524	0.00381582989181	0.00107553352004	0.00136208201228	0.000982998592525	0.7	0.125	0.583333333333	0.745283018868
24524403	3.43915840186e-05	0.000860097614253	0.0059535867317	0.00103449266755	0.000178727016823	0.3	0.0	0.25	0.00943396226415
1043778078	5.96441457106e-05	0.000907880815045	0.00693555610261	0.00804605408098	0.000223408771028	0.6	0.125	0.916666666667	0.334905660377
21305274	7.62386862511e-05	0.00325267073962	0.00674025229618	0.000513414879453	0.000290431402337	0.3	0.0	0.75	0.669811320755
3034107372	3.72775910692e-05	0.000774770469982	0.0131789191797	0.0137281008439	0.000178727016823	0.9	0.0	0.5	0.424528301887
436413202	7.47956827259e-05	0.000781596641524	0.0219921169933	0.0177894424276	0.000178727016823	0.5	0.25	0.5	0.264150943396
3431448194	2.04425499411e-05	0.000133110345063	0.00116637249977	0.0146687228805	0.000111704385514	0.9	0.0	1.0	0.495283018868
82243231	0.0558146548552	0.633946551077	0.0751774312372	0.00232186132051	0.00547351489019	0.3	0.0	0.666666666667	0.466981132075
2937139623	5.45936333722e-05	0.00333117171235	0.0002379981269	0.110512552802	0.000357454033645	0.8	0.0	0.75	0.00943396226415
14783385	5.94036451231e-05	0.00300351547834	0.0082300115638	0.00488701999061	0.000446817542057	0.2	0.0	0.666666666667	0.490566037736
217814581	0.00033670082256	0.00154954093996	0.0200363537597	0.000735639230261	0.000402135787851	0.4	0.0	0.416666666667	0.132075471698
81992242	0.00047571016216	0.00318782210997	0.00516056243863	0.00262646193929	0.00319474542571	0.3	0.25	0.5	0.457547169811
19149093	0.00026431014571	0.00367248028943	0.0104283148733	0.00838705351584	0.000893635084113	0.3	0.125	0.5	0.641509433962
446785555	8.17701997646e-06	0.00682617154169	0.000182586349263	0.000335252253374	2.23408771028e-05	0.5	0.125	0.833333333333	0.367924528302
1028080153	0.000328764303171	0.00175091300044	0.0166934793055	0.0516230998381	0.00046915841916	0.6	0.25	0.583333333333	0.330188679245
18382000	0.000304954745004	0.00464179664835	0.0268719869846	0.0190614852633	0.00127342999486	0.2	0.125	0.75	0.641509433962
265055574	4.68976145709e-05	0.000546093723335	0.00754326887702	0.0019578731597	4.46817542057e-05	0.5	0.0	0.583333333333	0.0849056603774
2946494259	0.000238576582843	0.00132769036486	0.0496180675097	0.0183641605763	0.000513840173365	0.8	0.0	1.0	0.169811320755
53065761	0.000143819351351	0.00137547356565	0.00889131933626	0.000701156141342	0.000625544558879	0.3	0.125	0.833333333333	0.438679245283
268491844	0.000140692843713	0.00138912590873	0.0015297284187	0.000285443347158	0.000670226313085	0.5	0.375	1.0	0.716981132075
159079618	9.18712244414e-05	0.00149493156763	0.000658582603064	0.000204982806349	0.00118406648645	0.4	0.125	0.75	0.391509433962
270870620	0.000269360658048	0.00304447250759	0.00155152977384	3.83145432428e-06	6.70226313085e-05	0.5	0.125	0.5	0.731132075472
1622238847	2.93410716802e-05	0.000593876924127	0.0115710692384	1.72415444592e-05	0.000111704385514	0.7	0.125	1.0	0.00943396226415
3040754502	0.00133886677085	0.0148435100174	0.195047640503	0.464841617257	0.0235696253435	0.9	0.125	0.916666666667	0.63679245283
134584379	0.000496152712101	0.00583978975392	0.0385584217272	0.000289274801483	0.00531712875047	0.4	0.25	0.75	0.155660377358
1566968047	4.93026204463e-05	0.00665210416738	0.0073134462583	0.022436996523	8.93635084113e-05	0.7	0.0	0.833333333333	0.00943396226415
3317421701	4.01635981197e-05	0.000535854466023	0.0454749016441	0.0733416986753	0.00031277227944	0.9	0.125	0.583333333333	0.75
137955452	0.000373016411279	0.00565207003652	0.115500854341	0.0	0.0023457920958	0.4	0.0	0.5	0.207547169811
2286242202	2.88600705052e-06	0.000153588859688	0.000689467856173	0.00146553127904	0.0	0.8	0.0	0.416666666667	0.0518867924528
2242742701	9.62002350172e-05	0.000187719717396	0.0351283418525	0.00869165413462	0.000223408771028	0.7	0.0	1.0	0.0660377358491
2318148162	0.000468735645121	0.00783644492986	0.0260553445568	0.0263048496633	0.00113938473224	0.8	0.125	0.666666666667	0.556603773585
21219240	0.00280471785193	0.00214683094986	0.0350938230402	0.0314370827307	0.00837782891356	0.3	0.125	0.75	0.740566037736
31269527	0.00040812949706	0.00640294890611	0.12639608157	0.0100364946024	0.00355219945935	0.3	0.25	0.5	0.731132075472
719413490	0.000181337443007	0.0012526024779	0.0169977898876	0.0389984578396	0.00031277227944	0.6	0.125	0.25	0.419811320755
219028295	8.39347050525e-05	0.00104440424588	0.0247045689282	0.000986599488501	0.00015638613972	0.4	0.125	0.5	0.127358490566
2649556456	0.000207311506462	0.00405133280999	0.00670664187368	0.0114905315185	0.000201067893926	0.8	0.125	0.833333333333	0.301886792453
739602567718703104	0.000113035276145	0.00127990716407	0.000128991351221	3.83145432428e-06	4.46817542057e-05	1.0	0.25	1.0	0.580188679245
263088303	9.62002350172e-06	0.000948837844295	0.00170232248019	2.29887259457e-05	6.70226313085e-05	0.5	0.25	1.0	0.452830188679
1706197483	5.77201410103e-05	0.000703095668794	0.000805741750231	0.00219733905497	0.0	0.7	0.125	0.25	0.334905660377
101911136	7.33526792006e-05	0.00158367179767	0.0345742240761	0.00467629000278	0.000513840173365	0.4	0.0	0.416666666667	0.0660377358491
761354847316680704	8.48967074027e-05	0.0018260008874	0.000324295157647	2.87359074321e-05	2.23408771028e-05	1.0	0.125	0.75	0.0471698113208
3234026973	1.27465311398e-05	0.000788422813065	0.000219830330954	3.83145432428e-06	0.0	0.9	0.0	0.916666666667	0.00943396226415
17001368	0.000284031193888	0.00321512679614	0.0802907574063	0.0321018400559	0.00263622349813	0.2	0.125	0.5	0.707547169811
1032569922	0.000360510380727	0.000501723608314	0.0227924084048	0.00168009272119	0.000357454033645	0.6	0.0	0.416666666667	0.188679245283
2615568428	0.00946826763098	0.147807092392	0.308712639063	0.0209714652439	0.0246866691986	0.8	0.125	0.666666666667	0.00943396226415
4294661357	7.02261715625e-05	0.0110413324687	0.000283417616767	0.0	0.000603203681777	0.9	0.125	0.583333333333	0.212264150943
1918824967	0.000588985938893	0.00201030751903	0.0202970616315	0.0287224973419	0.000558521927571	0.7	0.0	0.666666666667	0.735849056604
3167736189	0.000214767024676	0.00349841291512	0.00597811325622	0.0013965651012	0.00136279350327	0.9	0.0	0.916666666667	0.622641509434
149998515	9.59597344296e-05	0.00134475579371	0.0031630132743	0.000239465895267	0.000134045262617	0.4	0.125	0.833333333333	0.0943396226415
486029666	9.788373913e-05	0.00335506331274	0.014979347758	0.0227588386862	0.000379794910748	0.6	0.125	0.833333333333	0.419811320755
1001106150	2.33285569917e-05	0.00155295402573	0.00824999613934	0.00776635791531	0.00015638613972	0.6	0.125	0.583333333333	0.396226415094
2923215620	4.28091045826e-05	0.000942011672753	0.00591361758061	0.00575676012222	2.23408771028e-05	0.8	0.125	0.416666666667	0.122641509434
3017409540	3.55940869564e-05	0.000938598586982	0.00881319781369	0.00922997346718	8.93635084113e-05	0.9	0.125	0.416666666667	0.11320754717
2593305308	3.17460775557e-05	0.000679204068398	0.00263251363266	0.00981235452447	0.000223408771028	0.8	0.0	0.416666666667	0.561320754717
19972997	0.000829727027023	0.0100959077102	0.0563001828589	0.0362915353595	0.00319474542571	0.3	0.25	0.416666666667	0.75
65915419	0.00108153114218	0.0151643400799	0.0169087676875	0.0	0.0102991443444	0.3	0.125	0.333333333333	0.63679245283
28888215	0.000203463497061	0.000245742175501	0.331339720525	2.68201802699e-05	0.00562990102991	0.3	0.375	0.416666666667	0.490566037736
19616981	0.000108225264394	0.00679886685552	0.00931099542262	0.00996178124312	0.000111704385514	0.3	0.375	0.416666666667	0.325471698113
12028712	5.82011421854e-05	0.00076794429844	0.0168469971813	0.0199886972097	0.000379794910748	0.2	0.25	0.833333333333	0.36320754717
772909980	0.000262867142184	0.00773063927096	0.0200018349474	0.0240845218824	0.00031277227944	0.6	0.125	0.5	0.36320754717
387372420	2.02020493536e-05	0.000351547834397	0.00131989037552	0.00177204762498	8.93635084113e-05	0.5	0.125	0.25	0.589622641509
1271450965	3.87205945944e-05	0.00116727533363	0.00621792816272	0.000363988160806	0.000111704385514	0.7	0.0	0.5	0.127358490566
1155899125	2.14045522913e-05	0.000583637666815	0.000716719550093	0.000818015498233	4.46817542057e-05	0.7	0.125	0.833333333333	0.466981132075
70100947	0.00011063027027	0.0021195262637	0.0241440924232	0.0044119196544	0.000201067893926	0.3	0.0	0.5	0.0330188679245
1009179991	0.000113756777908	0.00348476057203	0.0355516514981	0.0275424094101	0.000268090525234	0.6	0.0	0.333333333333	0.0377358490566
2566698655	2.95815722678e-05	0.000409570292501	0.000583186249885	0.000846751405665	6.70226313085e-05	0.8	0.0	0.833333333333	0.75
3187984212	3.48725851937e-05	0.000327656234001	0.00107462513024	0.0037797296909	0.000134045262617	0.9	0.0	0.833333333333	0.721698113208
2443170750	0.00136363833137	0.000238916003959	0.0931217632936	0.0775122367072	0.000714908067291	0.8	0.0	0.583333333333	0.438679245283
3237463464	5.579613631e-05	0.000532441380252	0.0203788167133	0.00502303661912	0.00562990102991	0.9	0.125	0.75	0.283018867925
1608523999	8.29727027023e-05	0.00290794907676	0.00135440918782	0.00216285596605	0.000603203681777	0.7	0.125	0.833333333333	0.674528301887
4596049514	0.000156084881315	0.000262807604355	0.046308803478	7.66290864855e-06	0.0568575322267	0.9	0.125	0.583333333333	0.466981132075
4228134752	7.45551821383e-06	0.000197958974709	0.00216469288704	0.000455943064589	0.00015638613972	0.9	0.0	0.916666666667	0.00943396226415
2661956185	6.13276498234e-05	0.00161097648384	0.00497525091997	0.00945411354515	0.000424476664954	0.8	0.125	0.666666666667	0.740566037736
1352273774	0.000370130404229	0.000628007781836	0.00558932242297	0.00117625647755	0.000245749648131	0.7	0.0	1.0	0.764150943396
19407017	2.5252561692e-05	0.00016041503123	0.0120670500677	1.91572716214e-05	0.000268090525234	0.3	0.25	0.333333333333	0.0896226415094
2368317447	4.08850998823e-06	0.000279873033209	0.00131716520613	0.00155748618282	8.93635084113e-05	0.8	0.125	0.5	0.00943396226415
57018576	0.000405002989422	0.0057476364381	0.00742517820337	0.0056820467629	0.00125108911776	0.3	0.125	0.833333333333	0.514150943396
93057874	0.000867004618092	0.0170654288542	0.104424857542	0.203988543952	0.00366390384486	0.3	0.125	0.666666666667	0.75
2513118361	0.0165596679553	0.000522202122939	0.0427342896256	0.000105364993918	0.0111257567972	0.8	0.0	0.583333333333	0.334905660377
2246236673	2.86195699176e-05	0.000416396464043	0.00518599735295	0.00080652113526	0.000111704385514	0.7	0.125	0.75	0.655660377358
2878860929	0.0001390093396	0.00417420389774	0.00836081969462	0.00105939712066	0.000223408771028	0.8	0.25	0.833333333333	0.179245283019
63307960	0.00124290703642	0.000942011672753	0.00759050514648	0.0034962020709	0.00373092647617	0.3	0.0	0.416666666667	0.193396226415
3392269311	3.3670082256e-05	0.000785009727294	0.000528682862046	0.000842919951341	4.46817542057e-05	0.9	0.0	1.0	0.0283018867925
3091790007	3.58345875439e-05	0.000491484351002	0.00341100368897	0.0156514909147	0.000134045262617	0.9	0.125	0.666666666667	0.617924528302
1910050794	4.7378615746e-05	0.000621181610294	0.0074497047279	0.0205729939942	0.00015638613972	0.7	0.0	0.833333333333	0.188679245283
140640687	0.000236412077555	0.00484316870883	0.0807158838315	0.173507409075	0.00176492929112	0.4	0.125	0.583333333333	0.665094339623
3662725812	2.16450528789e-05	0.000197958974709	0.00104283148733	0.00466096418548	0.000134045262617	0.9	0.125	0.916666666667	0.00943396226415
3290964205	1.75565428906e-05	0.000392504863647	0.00026524982082	0.000570886694317	2.23408771028e-05	0.9	0.25	0.25	0.61320754717
574729215	0.000137566336075	0.00322195296768	0.0690267239194	0.0832440923764	0.000938316838319	0.6	0.0	0.583333333333	0.193396226415
1053262850	0.000640934065802	0.000546093723335	0.036336500283	0.0234274274658	0.000848953329908	0.7	0.0	0.833333333333	0.0801886792453
208958691	0.000106782260869	0.00367930646097	0.00712177601106	0.00328164062874	0.000223408771028	0.4	0.125	0.583333333333	0.061320754717
222548499	0.000134199327849	0.00305471176491	0.00214743348089	0.00368777478711	0.000647885435982	0.4	0.25	0.5	0.61320754717
760750711	0.000420154526438	0.00549848117683	0.0144352222694	0.0168852192071	0.000223408771028	0.6	0.0	0.75	0.061320754717
74995444	1.4189534665e-05	0.000518789037169	0.00182858866202	0.000503836243642	8.93635084113e-05	0.3	0.125	0.75	0.231132075472
3296889187	2.81385687425e-05	0.000914706986587	0.00215288381967	0.000586212511614	0.0	0.9	0.125	0.583333333333	0.25
595870180	0.00542809826084	0.00140277825182	0.220011100523	0.0780639661299	0.00323942717991	0.6	0.0	0.583333333333	0.00943396226415
114232540	0.000128908314923	0.00162121574115	0.00763138268736	0.0064310960833	0.000268090525234	0.4	0.125	0.583333333333	0.735849056604
4074132621	9.95672432428e-05	0.00158708488344	0.00926194237357	0.0464908667708	0.000268090525234	0.9	0.0	0.916666666667	0.287735849057
41818960	1.32275323149e-05	0.000600703095669	0.00052050735387	7.66290864855e-06	4.46817542057e-05	0.3	0.125	1.0	0.216981132075
2567207767	0.000217893532314	0.00622546844602	0.00716719550093	0.0	0.000804271575702	0.8	0.125	0.583333333333	0.382075471698
756974317821423617	6.70996639245e-05	0.00244035632615	0.000451469729273	4.02302704049e-05	2.23408771028e-05	1.0	0.125	0.666666666667	0.0330188679245
54540813	0.000113756777908	0.00139595208028	0.0116828011835	0.000994262397149	0.000580862804674	0.3	0.125	0.5	0.721698113208
1728854719	5.07456239716e-05	0.000471005836377	0.00192487798054	0.0021302886043	0.000111704385514	0.7	0.125	0.916666666667	0.566037735849
2395663357	0.00012722481081	0.00406839823885	0.034014655961	0.0453854921982	0.000335113156543	0.8	0.125	0.833333333333	0.518867924528
614100049	7.69601880137e-06	0.00663845182429	0.00021074643298	0.000377398250941	0.000111704385514	0.6	0.125	0.416666666667	0.316037735849
268957750	0.000192400470034	0.00749172326701	0.00226007381575	0.00475866627075	0.000848953329908	0.5	0.125	0.166666666667	0.702830188679
2368014133	0.000137566336075	0.00111607904707	0.0966799261297	1.91572716214e-06	0.00306070016309	0.8	0.125	0.916666666667	0.00943396226415
722130897085075457	4.64166133958e-05	5.80224581044e-05	0.00767316861804	5.74718148641e-06	0.000245749648131	1.0	0.25	0.75	0.00943396226415
17816160	7.31121786131e-05	0.000682617154169	0.0402198666665	0.00011685935689	0.000268090525234	0.2	0.125	0.25	0.0424528301887
586135197	0.000333574314922	0.00123895013482	0.00460008593367	0.00848858705543	0.000111704385514	0.6	0.125	0.416666666667	0.127358490566
180723212	0.000136844834312	0.000549506809106	0.0336812769054	0.00346555043631	0.00183195192243	0.4	0.0	0.833333333333	0.259433962264
760148703831203840	0.000184463950645	0.0141438274344	0.00205296094196	0.00676443260951	0.00294899577757	1.0	0.125	0.666666666667	0.405660377358
4325802197	3.12650763806e-06	6.14355438752e-05	0.000249807194266	1.53258172971e-05	0.0	0.9	0.25	1.0	0.485849056604
34213025	0.0104355609941	0.000972729444691	0.0386429019784	0.0137491738427	0.00428944840374	0.3	0.0	0.416666666667	0.542452830189
398682843	0.000499760220914	0.00489777808116	0.0215806164151	0.000561308058506	8.93635084113e-05	0.5	0.0	0.5	0.433962264151
74664353	8.12891985895e-05	0.000720161097648	0.0374401938867	0.00400961695035	4.46817542057e-05	0.3	0.125	0.833333333333	0.292452830189
705392971722522624	4.81001175086e-06	8.8740230042e-05	5.81369470291e-05	0.000122606538377	0.0	1.0	0.0	1.0	0.283018867925
15729021	2.83790693301e-05	0.000511962865627	0.0130544697774	0.00252109694537	4.46817542057e-05	0.2	0.0	0.583333333333	0.146226415094
401798886	0.00031024575793	0.00193863271784	0.0515974488781	0.040609584383	0.00015638613972	0.5	0.0	0.916666666667	0.0518867924528
864253681	5.53151351349e-05	0.00648827605038	0.00141436291444	0.00390425195644	6.70226313085e-05	0.6	0.0	0.833333333333	0.212264150943
1578743316	0.000251082613395	0.00446431618827	0.0056792530129	0.011969463309	0.00250217823552	0.7	0.125	1.0	0.103773584906
498943205	0.000221501041127	0.00104099116011	0.00145069850633	0.00271458538875	0.000625544558879	0.6	0.125	0.916666666667	0.47641509434
4600898028	4.40116075204e-05	0.000593876924127	0.0016650784985	0.00504985679939	4.46817542057e-05	0.9	0.0	0.416666666667	0.00943396226415
22669815	7.72006886013e-05	0.000679204068398	0.0281882438009	0.0408183986437	0.00015638613972	0.3	0.125	0.416666666667	0.63679245283
3342446939	9.13902232663e-06	0.000163828117001	0.00300404505977	0.00063602141783	8.93635084113e-05	0.9	0.125	0.5	0.504716981132
345481610	2.81385687425e-05	0.00165875968463	0.00104919021592	0.000373566796617	0.0	0.5	0.125	1.0	0.155660377358
600863809	7.45551821383e-06	0.0	0.0170868120878	0.0	0.00015638613972	0.6	0.0	1.0	0.622641509434
3295941077	3.53535863688e-05	0.00222533192259	0.0050324794772	0.00245213076754	0.000134045262617	0.9	0.0	0.5	0.712264150943
314586181	2.18855534664e-05	0.000211611317792	0.00356088800553	0.00915909156218	0.000201067893926	0.5	0.125	0.416666666667	0.108490566038
4760808667	8.65802115155e-06	0.000399331035189	1.18090673653e-05	0.00268201802699	2.23408771028e-05	1.0	0.375	0.5	0.245283018868
413434664	8.27322021148e-05	0.00136523430834	0.00531135514498	0.0410597802661	0.000245749648131	0.5	0.0	0.5	0.254716981132
750716090255347712	7.21501762629e-07	5.80224581044e-05	6.72208450024e-05	4.02302704049e-05	2.23408771028e-05	1.0	0.125	0.5	0.358490566038
